Order_ID,Customer_ID,Customer_Name,Customer_BirthDate,Customer_Group,Customer_Type,Street_ID,Street_Name,City,Postal_Code,State_Province,Country,Continent,xyContinentLat,xyContinentLon,Order_Date,Delivery_Date,Product_ID,Quantity,RetailPrice,Cost,Discount,Employee_ID,OrderType
1237234145,6162,"Uva, Ms. Alessia",16JAN1992,Orion Club Gold members,Orion Club Gold members medium activity,4800101494,Via Vittorio Veneto,Imola,40026,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100600022,1,$84.10,$84.30,,120626,1
1237234145,6162,"Uva, Ms. Alessia",16JAN1992,Orion Club Gold members,Orion Club Gold members medium activity,4800101494,Via Vittorio Veneto,Imola,40026,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100500080,1,$25.00,$24.40,,120626,1
1237234175,10743,"Toletti, Mr. Biancamaria",23APR1992,Orion Club Gold members,Orion Club Gold members high activity,4800101810,Corso Monforte,Milano,20122,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220200200043,1,$37.20,$36.90,,120617,1
1237234195,13041,"Lorito, Ms. Maria Angela",11JUN1990,Orion Club members,Orion  Club members high activity,4800103078,Via E. Ravasco,Pescara,65100,Abruzzo,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210200900033,1,$14.20,$12.90,,120600,1
1237234233,14531,"Foscoliano, Mr. Stefano",13OCT1973,Orion Club members,Orion  Club members medium activity,4800101962,Via B. Di Savoia,Milano,20138,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,07OCT2014,240700400036,1,$6.20,$5.50,,120640,1
1237234243,14541,"Maggiore, Ms. Stefania",20SEP1992,Orion Club Gold members,Orion Club Gold members high activity,4800105159,Piazza San Nicolo',Verona,37121,Veneto,Italy,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100300018,1,$71.10,$58.50,,120626,1
1237234248,17583,"Caressa, Mr. Francesco",03JUN1990,Orion Club Gold members,Orion Club Gold members low activity,4800100123,Via Romana,Arcore,20043,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100500013,1,$9.40,$9.50,,120626,1
1237234260,19259,"Ansini, Ms. Carmela",02MAR1992,Orion Club members,Orion  Club members medium activity,4800101853,Piazza Cavour,Milano,20121,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101400328,1,$19.00,$17.70,,120603,1
1237234260,19259,"Ansini, Ms. Carmela",02MAR1992,Orion Club members,Orion  Club members medium activity,4800101853,Piazza Cavour,Milano,20121,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100100633,1,$47.90,$48.10,,120603,1
1237234311,28356,"Tosato, Ms. Patrizia",21SEP1992,Orion Club members,Orion  Club members high activity,4800102244,Via Milanese,Milano,20156,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100500018,1,$65.80,$60.00,,120605,1
1237234321,29064,"Vagliera, Ms. Maria Anna",06JUL1943,Orion Club members,Orion  Club members high activity,4800103521,Piazza Della Liberta',Roma,00192,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240200200080,1,$93.80,$18.80,,120606,1
1237234328,34283,"Bordone, Ms. Danila",02APR1983,Orion Club Gold members,Orion Club Gold members medium activity,4800102272,Via Olgettina,Milano,20132,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101400298,1,$33.20,$30.40,,120602,1
1237234328,34283,"Bordone, Ms. Danila",02APR1983,Orion Club Gold members,Orion Club Gold members medium activity,4800102272,Via Olgettina,Milano,20132,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101400273,1,$47.00,$42.90,,120602,1
1237234349,36537,"Pezzetti, Mr. Jacques",09NOV1983,Orion Club members,Orion  Club members medium activity,4800100627,Piaggia Dell'Universita',Camerino,62032,Marche,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101400132,1,$56.80,$51.80,,120605,1
1237234352,39027,"Detti, Mr. Luciano",13SEP1990,Orion Club members,Orion  Club members medium activity,4800104111,Via Umberto Quintavalle,Roma,00173,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240500200074,1,$23.00,$19.10,,120633,1
1237234374,42194,"Cagnani, Ms. Anna Flavia",16FEB1953,Orion Club Gold members,Orion Club Gold members medium activity,4800103381,Viale Trento E Trieste,Reggio Emilia,42100,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,05OCT2014,240300300069,2,"$1,048.80",$477.70,,99999999,2
1237234398,46394,"Bertazzoni, Ms. Gea",06JAN1943,Orion Club Gold members,Orion Club Gold members low activity,4800100910,Via Gorki,Cinisello Balsamo,20092,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100400021,1,$91.60,$91.50,,120593,1
1237234408,47483,"Massolo, Mr. Antonio",27SEP1990,Orion Club members,Orion Club members low activity,4800102448,Via Washington,Milano,20146,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240800200009,1,$87.20,$69.80,,120650,1
1237234420,52089,"Bacenetti, Ms. Angela Grazia",04MAR1978,Orion Club Gold members,Orion Club Gold members medium activity,4800104448,Via Mazzini,Sassari,07100,Sardegna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220200200069,1,$108.20,$94.00,,120613,1
1237234424,52829,"Massinissa, Mr. Patrizi Ettore",04DEC1983,Orion Club Gold members,Orion Club Gold members medium activity,4800102665,Viale G.B. Stucchi,Monza,20052,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,09OCT2014,220100800066,1,$48.40,$46.20,,99999999,2
1237234429,53484,"Ermeti, Mr. Massimiliano",09NOV1953,Orion Club members,Orion Club members low activity,4800101460,Via Nuova Provinciale,Grossotto,23034,Molise,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100400005,1,$81.30,$81.50,,120605,1
1237234429,53484,"Ermeti, Mr. Massimiliano",09NOV1953,Orion Club members,Orion Club members low activity,4800101460,Via Nuova Provinciale,Grossotto,23034,Molise,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100100218,1,$36.70,$36.90,,120605,1
1237234442,56656,"Greppi, Mr. Sandro",16FEB1990,Orion Club Gold members,Orion Club Gold members low activity,4800103957,Via Nazionale,Roma,00184,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220200100077,1,$99.00,$99.20,,120617,1
1237234508,71557,"Renzulli, Mr. Barbina",10JAN1990,Orion Club Gold members,Orion Club Gold members high activity,4800104517,Via Vittorio Veneto,Sesto Calende,21018,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100800040,1,$120.50,$114.70,,120605,1
1237234519,71767,"Ruffolo, Ms. Elena",21JUN1953,Orion Club Gold members,Orion Club Gold members medium activity,4800102408,Via Tolmezzo,Milano,20132,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240800200018,1,$41.70,$34.50,,120651,1
1237234524,72017,"Pelloni, Ms. Clarissa",28SEP1983,Orion Club Gold members,Orion Club Gold members medium activity,4800102401,Via Taramelli,Milano,20124,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,09OCT2014,240300200069,1,$41.10,$33.00,,99999999,2
1237234531,72047,"Criscuoli, Ms. Rachele",15NOV1958,Orion Club members,Orion  Club members high activity,4800104342,Via Lecce,San Cesario Di Lecc,73016,Puglia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100100251,1,$203.90,$190.20,,120593,1
1237234548,73755,"Asunis, Mr. Rafael Antonio",27JAN1938,Orion Club Gold members,Orion Club Gold members low activity,4800103359,Via Doberdo',Reggio Emilia,42100,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220200300054,1,$65.20,$59.40,,120614,1
1237234557,74073,"Fantinati, Mr. Massimo",02OCT1983,Orion Club Gold members,Orion Club Gold members high activity,4800100649,Via Garibaldi,Canneto Sull'Oglio,46013,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240600100027,1,$38.50,$31.00,,120635,1
1237234572,75988,"Tognazzi, Mr. Dario",15MAY1958,Orion Club Gold members,Orion Club Gold members medium activity,4800103564,Piazzale Umanesimo,Roma,00144,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210201000028,1,$53.70,$49.00,,120599,1
1237234579,77098,"Saraceno, Ms. Pinuccia",27JUL1983,Orion Club members,Orion Club members low activity,4800100435,Via Stalingrado,Bologna,40128,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210200400040,1,$46.50,$46.70,,120599,1
1237234593,77668,"Morgillo, Ms. Stefania",26JUL1953,Orion Club members,Orion  Club members medium activity,4800102354,Via Salaino,Milano,20144,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100300013,2,$48.80,$9.90,,120623,1
1237234620,79392,"Brusati, Ms. Susanna",19MAY1953,Orion Club Gold members,Orion Club Gold members medium activity,4800101250,Via Vittorio Emanuele Ii,Firenze,50134,Toscana,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210201000020,1,$34.10,$31.10,,120600,1
1237234661,79405,"Vizzi, Mr. Roberto",27JUN1978,Internet/Catalog Customers,Internet/Catalog Customers,4800103357,Via Che Guevara,Reggio Emilia,42100,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,09OCT2014,220100800086,1,$66.60,$63.60,,99999999,2
1237234662,79792,"Perirano, Ms. Cristina",19AUG1968,Orion Club Gold members,Orion Club Gold members medium activity,4800103102,Via Emilia Parmense,Piacenza,29100,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100500082,1,$126.10,$117.20,,120626,1
1237234662,79792,"Perirano, Ms. Cristina",19AUG1968,Orion Club Gold members,Orion Club Gold members medium activity,4800103102,Via Emilia Parmense,Piacenza,29100,Emilia-Romagna,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100400009,1,$13.70,$9.70,,120626,1
1237234676,81294,"Dalio, Ms. Anna",15APR1988,Orion Club Gold members,Orion Club Gold members low activity,4800104687,Corso Ferrucci,Torino,10100,Piemonte,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101300014,1,$6.60,$5.90,,120604,1
1237234742,83588,"Presciutti, Ms. Carmen Fiorella",11DEC1978,Orion Club Gold members,Orion Club Gold members medium activity,4800100194,Via Linguiti,Aversa,81031,Campania,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240500100058,1,$48.00,$42.60,,120633,1
1237234753,84995,"Viaggi, Ms. Mathilde",16APR1990,Internet/Catalog Customers,Internet/Catalog Customers,4800101297,Via Dei Provenzali,Formia,04023,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,09OCT2014,220101400263,1,$133.50,$121.70,,99999999,2
1237234754,85847,"Zanichelli, Mr. Marco",09MAY1978,Orion Club Gold members,Orion Club Gold members medium activity,4800100905,Via Dei Lavoratori,Cinisello Balsamo,20092,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,08OCT2014,240300300055,1,$150.00,$126.10,,99999999,2
1237234754,85847,"Zanichelli, Mr. Marco",09MAY1978,Orion Club Gold members,Orion Club Gold members medium activity,4800100905,Via Dei Lavoratori,Cinisello Balsamo,20092,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,08OCT2014,240300300022,1,$296.70,$270.10,,99999999,2
1237234754,85847,"Zanichelli, Mr. Marco",09MAY1978,Orion Club Gold members,Orion Club Gold members medium activity,4800100905,Via Dei Lavoratori,Cinisello Balsamo,20092,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,08OCT2014,240300100018,2,$15.20,$6.80,,99999999,2
1237234774,87033,"Illy, Mr. Paolo",08JUN1958,Internet/Catalog Customers,Internet/Catalog Customers,4800101996,Via Brera,Milano,20121,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,05OCT2014,240200100099,1,$13.80,$12.80,,99999999,2
1237234778,87645,"Chiaberto, Mr. Philip",05AUG1963,Orion Club Gold members,Orion Club Gold members high activity,4800103965,Via Nomentana,Roma,00161,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240800100031,1,$218.10,$197.90,,120650,1
1237234881,90049,"Tasinato, Mr. Luigi",28JUN1948,Orion Club members,Orion  Club members high activity,4800103107,Strada Della Bosella,Piacenza Pc,29100,Basilicata,Italy,Europe,48.690833,9.140556,04OCT2014,09OCT2014,240300300064,1,$344.40,$313.90,,99999999,2
1237234916,92257,"Navacchia, Mr. Francesco",28SEP1988,Orion Club members,Orion  Club members high activity,4800102158,Via G.G. Winckelmann,Milano,20146,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,05OCT2014,220100100182,1,$89.60,$89.80,,120603,1
1237234919,92299,"Bongini, Ms. Milena",15MAR1958,Orion Club members,Orion  Club members medium activity,4800102018,Via Caracciolo,Milano,20155,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100700011,1,$275.10,$226.90,,120619,1
1237234919,92299,"Bongini, Ms. Milena",15MAR1958,Orion Club members,Orion  Club members medium activity,4800102018,Via Caracciolo,Milano,20155,Lombardia,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100500067,1,$39.20,$40.10,,120619,1
1237235001,94001,"Venturini, Ms. Maria Grazia",09DEC1963,Orion Club members,Orion  Club members medium activity,4800104940,Via Solteri,Trento,38100,Trentino-Alto Adige,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100600022,1,$84.10,$84.30,,120623,1
1237235020,94180,"Barbatano, Ms. Viviana",24JAN1958,Orion Club Gold members,Orion Club Gold members medium activity,4800102902,Via Vii Strada,Padova,35127,Veneto,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101400130,1,$16.90,$11.40,,120604,1
1237235020,94180,"Barbatano, Ms. Viviana",24JAN1958,Orion Club Gold members,Orion Club Gold members medium activity,4800102902,Via Vii Strada,Padova,35127,Veneto,Italy,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220101400002,1,$104.10,$94.80,,120604,1
1237235023,94215,"Carinaldesi, Ms. Lidia",13JUL1948,Orion Club members,Orion  Club members medium activity,4800100065,Via Anticolana,Anagni,03012,Lazio,Italy,Europe,48.690833,9.140556,04OCT2014,08OCT2014,240200200020,1,$148.70,$27.80,,99999999,2
1237235043,2264,"Meijjers, Mr. G.J.",23DEC1953,Orion Club Gold members,Orion Club Gold members medium activity,6300100998,P/A J. Israelsstraat,Meppel,7944 BX,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240200100218,1,$52.10,$49.40,,120535,1
1237235043,2264,"Meijjers, Mr. G.J.",23DEC1953,Orion Club Gold members,Orion Club Gold members medium activity,6300100998,P/A J. Israelsstraat,Meppel,7944 BX,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240200100052,1,$100.60,$103.80,,120535,1
1237235076,2458,"de Graaff, Mr. G.J.C.M.",08OCT1938,Orion Club Gold members,Orion Club Gold members medium activity,6300100747,Groningenweg,Gouda,2803 PV,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240500200017,1,$64.50,$61.60,,120556,1
1237235085,7966,"Mahabir, Mr. J.A.",15JUN1953,Orion Club members,Orion  Club members medium activity,6300101482,Goudenregenzoom,Zoetermeer,2719 HD,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100600023,1,$73.40,$73.60,,120541,1
1237235133,10906,"Dekker, Ms. J.J.M.",03MAR1943,Orion Club members,Orion  Club members high activity,6300101197,Johanna Westerdijkplein,S'-Gravenhage,2521 EN,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100400070,1,$175.90,$255.90,,120525,1
1237235135,11726,"Van Dortland, Ms. I.B.",23OCT1948,Orion Club members,Orion  Club members high activity,6300101064,P/A Vitoriberg,Noordwijkerhout,2211 DH,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100400021,2,$183.20,$91.50,,120526,1
1237235145,16192,"Noe, Ms. H.F.R.",19JUL1992,Orion Club members,Orion  Club members high activity,6300101438,Albert Heijnweg,Zaandam,1507 EH,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100100493,1,$28.20,$28.40,,120531,1
1237235152,16689,"Meijs, Ms. Astrid",07JUL1973,Orion Club Gold members,Orion Club Gold members medium activity,6300101335,Leidseveer,Utrecht,3511 SB,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210200400087,1,$46.60,$46.80,,120530,1
1237235209,23204,"Snoeijer, Ms. B.S.M.",27DEC1983,Orion Club members,Orion  Club members high activity,6300100745,Groen Van Prinsterersingel,Gouda,2800 TE,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210200300055,1,$103.10,$103.30,,120529,1
1237235304,38880,"Van Melsen, Mr. R.W.P",01FEB1983,Orion Club members,Orion  Club members high activity,6300100212,Groenelaan,Amstelveen,1186 AA,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,210200100005,1,$13.00,$11.50,,120530,1
1237235332,40980,"Siemelink, Mr. l.G.J.",19OCT1988,Orion Club members,Orion  Club members high activity,6300101462,Sparrenheuvel,Zeist,3708 JE,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100100025,1,$30.30,$26.30,,120544,1
1237235339,41457,"Rijs, Mr. H.H.G.",12AUG1992,Internet/Catalog Customers,Internet/Catalog Customers,6300101355,Varrolaan,Utrecht,3584 BW,,Netherlands,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100100045,1,$124.80,$107.20,,99999999,2
1237235368,47950,"Wendriks, Mr. C.W.",13JUL1992,Orion Club members,Orion  Club members medium activity,6300100660,Eekholt,Diemen,1112 XH,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100100223,1,$48.00,$48.20,,120532,1
1237235373,47976,"Damen, Mr. R.C.",24DEC1978,Orion Club Gold members,Orion Club Gold members high activity,6300101476,Eerste Stationsstraat,Zoetermeer,2712 HM,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100400128,1,$192.40,$179.80,,120526,1
1237235373,47976,"Damen, Mr. R.C.",24DEC1978,Orion Club Gold members,Orion Club Gold members high activity,6300101476,Eerste Stationsstraat,Zoetermeer,2712 HM,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100400043,1,$279.30,$276.20,,120526,1
1237235395,53068,"Besteman, Mr. Peter",05FEB1983,Internet/Catalog Customers,Internet/Catalog Customers,6300100445,Paasheuvelweg,Amsterdam Zuid Oost,1105 BJ,,Netherlands,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100100017,1,$175.30,$149.90,,99999999,2
1237235449,62714,"Dijkmans, Mr. A.J.",15DEC1963,Internet/Catalog Customers,Internet/Catalog Customers,6300100417,Vijzelstraat,Amsterdam,1017 HG,,Netherlands,Europe,48.690833,9.140556,04OCT2014,10OCT2014,230100100044,1,$102.60,$82.20,,99999999,3
1237235475,63627,"Meijjers, Mr. B.S.H.",26AUG1973,Orion Club Gold members,Orion Club Gold members medium activity,6300100096,Stuyvesantstraat,'S-Gravenhage,2593 GE,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100100329,1,$83.50,$83.70,,120532,1
1237235489,71335,"Slomp, Mr. J.C.",21FEB1968,Internet/Catalog Customers,Internet/Catalog Customers,6300101313,Graadt Van Roggenweg,Utrecht,3531 AH,,Netherlands,Europe,48.690833,9.140556,04OCT2014,06OCT2014,230100500056,1,$8.00,$7.00,,99999999,3
1237235523,74313,"Knueppel, Ms. H.C.",27JUN1958,Orion Club Gold members,Orion Club Gold members low activity,6300101478,Europaweg,Zoetermeer,2711 EM,,Netherlands,Europe,48.690833,9.140556,04OCT2014,09OCT2014,220200100098,1,$120.70,$133.00,,99999999,2
1237235535,79479,"Ruinscher, Ms. A.M.",02FEB1973,Orion Club Gold members,Orion Club Gold members high activity,6300101330,Kon. Wilhelminalaan,Utrecht,3527 LA,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240700400014,1,$17.00,$15.60,,120561,1
1237235558,82439,"Bovy, Mr. G.J.F.M.",10AUG1988,Orion Club members,Orion Club members low activity,6300100747,Groningenweg,Gouda,2803 PV,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220100300022,4,$48.40,$11.90,,120531,1
1237235570,83003,"Westerhoff, Mr. H.H.J.",16JUL1992,Orion Club Gold members,Orion Club Gold members high activity,6300101282,Beneluxlaan,Utrecht,3526 KK,,Netherlands,Europe,48.690833,9.140556,04OCT2014,06OCT2014,220200200062,1,$88.80,$75.60,,99999999,2
1237235596,85183,"Mooij, Mr. B.G.M.",15NOV1973,Orion Club members,Orion  Club members high activity,6300100340,Laarderhoogtweg,Amsterdam,1101 EB,,Netherlands,Europe,48.690833,9.140556,04OCT2014,09OCT2014,220200100066,1,$86.60,$86.80,,99999999,2
1237235611,85454,"Van Hattem, Mr. B.M.G.",10APR1983,Orion Club Gold members,Orion Club Gold members medium activity,6300100492,Eusebiusplein,Arnhem,6811 HG,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240700400008,1,$27.90,$24.20,,120561,1
1237235648,86196,"Pagie, Ms. E.F.",25AUG1973,Orion Club members,Orion  Club members high activity,6300100904,Tesselschadestraat,Leeuwarden,8913 HA,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220200300117,1,$99.60,$90.70,,120537,1
1237235648,86196,"Pagie, Ms. E.F.",25AUG1973,Orion Club members,Orion  Club members high activity,6300100904,Tesselschadestraat,Leeuwarden,8913 HA,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,220200100168,1,$191.30,$191.50,,120537,1
1237235655,88742,"Sanders, Ms. Tina",23JUN1938,Orion Club Gold members,Orion Club Gold members medium activity,6300100757,Concourslaan,Groningen,9727 KC,,Netherlands,Europe,48.690833,9.140556,04OCT2014,08OCT2014,220101400112,1,$41.70,$37.80,,120532,1
1237235668,88964,"Atkinson, Mr. A.M.J.",11MAR1953,Orion Club Gold members,Orion Club Gold members medium activity,6300100399,Strawinskylaan,Amsterdam,1077 XX,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,240100400057,1,$217.50,$322.40,,120526,1
1237235680,91471,"Elfrink Bsc, Mr. P.J.M.",08NOV1948,Orion Club Gold members,Orion Club Gold members high activity,6300100999,Werkhorst,Meppel,7940 VA,,Netherlands,Europe,48.690833,9.140556,04OCT2014,06OCT2014,230100300006,2,$137.00,$68.70,,99999999,2
1237235687,93293,"Thijssen, Mr. Lai Fan",25MAR1968,Orion Club members,Orion  Club members medium activity,6300101430,Vijzelmolenlaan,Woerden,3447 GX,,Netherlands,Europe,48.690833,9.140556,04OCT2014,04OCT2014,230100300028,2,$80.40,$37.40,,120544,1
1237235702,63290,"Fidalgo, Ms. Raquel",02AUG1943,Orion Club members,Orion  Club members high activity,7350100088,Aerop. Da Portela,Lisboa,1704-801,,Portugal,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100700004,1,$360.00,$398.00,,99999999,2
1237235711,71648,"Casério, Ms. Daliila",09DEC1943,Orion Club Gold members,Orion Club Gold members high activity,7350100395,Apartado,Águeda,3754-909,,Portugal,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100300018,3,$213.30,$58.50,,99999999,3
1237235711,71648,"Casério, Ms. Daliila",09DEC1943,Orion Club Gold members,Orion Club Gold members high activity,7350100395,Apartado,Águeda,3754-909,,Portugal,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100100012,2,$376.40,$172.20,,99999999,3
1237235721,75553,"Gomes Cravinho, Ms. Elsa",19MAR1938,Orion Club Gold members,Orion Club Gold members high activity,7350100358,Tagus Park,Porto Salvo,2784-511,,Portugal,Europe,48.690833,9.140556,04OCT2014,05OCT2014,230100300006,1,$68.50,$68.70,,99999999,3
1237235722,43019,"Gribov, Mr. Mohammed",10MAY1988,Orion Club members,Orion  Club members high activity,8250100003,Paveletskaya Square,Moscow,113054,,Russian Federation,Asia,29.840556,89.296667,04OCT2014,08OCT2014,230100400012,1,$30.30,$24.30,,99999999,2
1237235722,43019,"Gribov, Mr. Mohammed",10MAY1988,Orion Club members,Orion  Club members high activity,8250100003,Paveletskaya Square,Moscow,113054,,Russian Federation,Asia,29.840556,89.296667,04OCT2014,08OCT2014,230100100062,1,$141.70,$122.00,,99999999,2
1237235737,273,"Rideout, Ms. Lynnetta",24AUG1983,Orion Club Gold members,Orion Club Gold members medium activity,9260120775,Essington Pl,Paterson,07501,New Jersey,United States,North America,46.073056,-100.546667,04OCT2014,04OCT2014,240300200026,1,$90.00,$81.90,,121054,1
1237235739,653,"Petteway, Ms. Lavon",01DEC1948,Orion Club Gold members,Orion Club Gold members high activity,9260105056,Capistrane Dr,Tinley Park,60477,Illinois,United States,North America,46.073056,-100.546667,04OCT2014,07OCT2014,240100400043,1,$279.30,$276.20,,99999999,2
1237235742,769,"Moore, Mr. Thomas",14MAR1968,Orion Club members,Orion Club members low activity,9260102868,Killingsworth Dr,Levittown,19056,Pennsylvania,United States,North America,46.073056,-100.546667,04OCT2014,10OCT2014,240300200018,1,$91.50,$83.30,,121054,1
1237235758,943,"Maygar, Ms. Christine-Sara",09JAN1968,Internet/Catalog Customers,Internet/Catalog Customers,9260112934,Lariat Ridge Dr,Brooklyn,11224,New York,United States,North America,46.073056,-100.546667,04OCT2014,06OCT2014,240100400014,1,$251.40,$251.30,,99999999,2
1237235758,943,"Maygar, Ms. Christine-Sara",09JAN1968,Internet/Catalog Customers,Internet/Catalog Customers,9260112934,Lariat Ridge Dr,Brooklyn,11224,New York,United States,North America,46.073056,-100.546667,04OCT2014,06OCT2014,240100100589,1,$59.70,$54.40,,99999999,2
1237235763,1202,"Depuy, Mr. Jimmy",19SEP1990,Orion Club members,Orion  Club members high activity,9260114047,Ashebrook Dr,Torrington,06790,Connecticut,United States,North America,46.073056,-100.546667,04OCT2014,05OCT2014,240700400003,1,$12.40,$11.20,,99999999,2
1237235790,2635,"Hottel, Mr. Charles",27NOV1968,Internet/Catalog Customers,Internet/Catalog Customers,9260111130,Ashe Ave,Saltsburg,15681,Pennsylvania,United States,North America,46.073056,-100.546667,04OCT2014,05OCT2014,240500200093,1,$41.70,$39.50,,99999999,2
1237235799,2857,"Keith, Mr. Gurney",21JUN1948,Orion Club members,Orion  Club members medium activity,9260126572,Canterstone Ct,Hammond,70401,Louisiana,United States,North America,46.073056,-100.546667,04OCT2014,04OCT2014,220200100144,1,$53.00,$53.20,,121058,1
1237235921,4864,"Carmichael, Ms. Lafarrah",22NOV1973,Orion Club Gold members,Orion Club Gold members high activity,9260112943,Chamberlain St,Bremerton,98312,Washington,United States,North America,46.073056,-100.546667,04OCT2014,04OCT2014,240200100193,1,$78.80,$79.00,,121051,1
1237235926,4951,"Jannetti, Mr. Steven",17DEC1990,Orion Club members,Orion  Club members high activity,9260121851,Chestnut St,Galeton,16922,Pennsylvania,United States,North America,46.073056,-100.546667,04OCT2014,09OCT2014,240400100012,1,$496.30,$142.70,,99999999,2
1237235991,6916,"Kenny, Ms. Jan",09JUN1973,Internet/Catalog Customers,Internet/Catalog Customers,9260129016,Ivy Ln,Pelham,10803,New York,United States,North America,46.073056,-100.546667,04OCT2014,08OCT2014,240800100036,1,$467.50,$387.50,,99999999,2
